,zip,city,state,latitude,longitude,timezone,dst
32056,72143,Searcy,AR,35.23902,-91.73776,-6,1
32057,72145,Searcy,AR,35.277393,-91.73256,-6,1
32058,72149,Searcy,AR,35.247375,-91.73139,-6,1
32059,72150,Sheridan,AR,34.31985,-92.39319,-6,1
32060,72152,Sherrill,AR,34.352844,-91.98078,-6,1
32061,72153,Shirley,AR,35.619537,-92.32589,-6,1
32062,72156,Solgohachia,AR,35.28462,-92.6754,-6,1
32063,72157,Springfield,AR,35.290157,-92.55715,-6,1
32064,72158,Benton,AR,34.63504,-92.65974,-6,1
32065,72160,Stuttgart,AR,34.47985,-91.53854,-6,1
32066,72164,Sweet Home,AR,34.68729,-92.2399,-6,1
32067,72165,Thida,AR,35.594246,-91.45052,-6,1
32068,72166,Tichnor,AR,34.061916,-91.24828,-6,1
32069,72167,Traskwood,AR,34.433277,-92.66087,-6,1
32070,72168,Tucker,AR,34.434204,-91.98585,-6,1
32071,72169,Tupelo,AR,35.39163,-91.22927,-6,1
32072,72170,Ulm,AR,34.5761,-91.46138,-6,1
32073,72173,Vilonia,AR,35.102318,-92.22148,-6,1
32074,72175,Wabbaseka,AR,34.351955,-91.77681,-6,1
32075,72176,Ward,AR,35.00853,-91.92244,-6,1
32076,72178,West Point,AR,35.203213,-91.60637,-6,1
32077,72179,Wilburn,AR,35.505157,-91.87084,-6,1
32078,72180,Woodson,AR,34.52886,-92.21175,-6,1
32079,72181,Wooster,AR,35.163914,-92.45297,-6,1
32080,72182,Wright,AR,34.429058,-92.05986,-6,1
32081,72183,Wrightsville,AR,34.6004,-92.19513,-6,1
32082,72189,McCrory,AR,35.17915,-91.25943,-6,1
32083,72190,North Little Rock,AR,34.75192,-92.39249,-6,1
32084,72199,North Little Rock,AR,34.827175,-92.28472,-6,1
32085,72201,Little Rock,AR,34.745693,-92.27987,-6,1
32086,72202,Little Rock,AR,34.739223,-92.27765,-6,1
32087,72203,Little Rock,AR,34.883484,-92.39076,-6,1
32088,72204,Little Rock,AR,34.72916,-92.34019,-6,1
32089,72205,Little Rock,AR,34.75239,-92.3355,-6,1
32090,72206,Little Rock,AR,34.69067,-92.26865,-6,1
32091,72207,Little Rock,AR,34.77129,-92.34242,-6,1
32092,72209,Little Rock,AR,34.67419,-92.35557,-6,1
32093,72210,Little Rock,AR,34.71542,-92.47087,-6,1
32094,72211,Little Rock,AR,34.74972,-92.41345,-6,1
32095,72212,Little Rock,AR,34.783504,-92.40807,-6,1
32096,72214,Little Rock,AR,34.762142,-92.22825,-6,1
32097,72215,Little Rock,AR,34.75192,-92.39249,-6,1
32098,72216,Little Rock,AR,34.817833,-92.235664,-6,1
32099,72217,Little Rock,AR,34.83016,-92.17017,-6,1
32100,72219,Little Rock,AR,34.75192,-92.39249,-6,1
32101,72221,Little Rock,AR,34.75192,-92.39249,-6,1
32102,72222,Little Rock,AR,34.75192,-92.39249,-6,1
32103,72223,Little Rock,AR,34.7964,-92.46821,-6,1
32104,72225,Little Rock,AR,34.75192,-92.39249,-6,1
32105,72227,Little Rock,AR,34.771023,-92.37117,-6,1
32106,72231,Little Rock,AR,34.80189,-92.1894,-6,1
32107,72259,Little Rock,AR,34.66144,-92.31865,-6,1
32108,72295,Little Rock,AR,34.75192,-92.39249,-6,1
32109,72301,West Memphis,AR,35.15001,-90.17636,-6,1
32110,72303,West Memphis,AR,35.137367,-90.285545,-6,1
32111,72310,Armorel,AR,35.852047,-89.97276,-6,1
32112,72311,Aubrey,AR,34.719875,-90.89796,-6,1
32113,72312,Barton,AR,34.546696,-90.767876,-6,1
32114,72313,Bassett,AR,35.71225,-90.02843,-6,1
32115,72314,Birdeye,AR,35.357185,-90.67733,-6,1
32116,72315,Blytheville,AR,35.92599,-89.91767,-6,1
32117,72316,Blytheville,AR,35.694942,-89.96682,-6,1
32118,72319,Gosnell,AR,35.694942,-89.96682,-6,1
32119,72320,Brickeys,AR,34.764633,-90.54588,-6,1
32120,72321,Burdette,AR,35.81852,-89.93751,-6,1
32121,72322,Caldwell,AR,35.061157,-90.81547,-6,1
32122,72324,Cherry Valley,AR,35.387054,-90.76307,-6,1
32123,72325,Clarkedale,AR,35.286354,-90.253784,-6,1
32124,72326,Colt,AR,35.111687,-90.8989,-6,1
32125,72327,Crawfordsville,AR,35.23282,-90.33123,-6,1
32126,72328,Crumrod,AR,34.131527,-90.97793,-6,1
32127,72329,Driver,AR,35.62132,-90.00576,-6,1
32128,72330,Dyess,AR,35.6017,-90.20386,-6,1
32129,72331,Earle,AR,35.26681,-90.46421,-6,1
32130,72332,Edmondson,AR,35.10364,-90.31096,-6,1
32131,72333,Elaine,AR,34.3057,-90.85597,-6,1
32132,72335,Forrest City,AR,35.01068,-90.78048,-6,1
32133,72336,Forrest City,AR,35.10087,-90.72607,-6,1
32134,72338,Frenchmans Bayou,AR,35.443275,-90.17801,-6,1
32135,72339,Gilmore,AR,35.41183,-90.27537,-6,1
32136,72340,Goodwin,AR,34.935463,-91.02712,-6,1
32137,72341,Haynes,AR,34.903767,-90.76129,-6,1
32138,72342,Helena,AR,34.485027,-90.64636,-6,1
32139,72345,Marked Tree,AR,35.53143,-90.414116,-6,1
32140,72346,Heth,AR,35.079258,-90.46399,-6,1
32141,72347,Hickory Ridge,AR,35.396137,-90.99703,-6,1
32142,72348,Hughes,AR,34.935196,-90.44153,-6,1
32143,72350,Joiner,AR,35.512756,-90.14514,-6,1
32144,72351,Keiser,AR,35.673313,-90.0974,-6,1
32145,72352,La Grange,AR,34.769714,-90.755196,-6,1
32146,72353,Lambrook,AR,34.297752,-91.00403,-6,1
32147,72354,Lepanto,AR,35.62442,-90.3249,-6,1
32148,72355,Lexa,AR,34.554466,-90.76901,-6,1
32149,72358,Luxora,AR,35.777084,-89.89214,-6,1
32150,72359,Madison,AR,35.013695,-90.72317,-6,1
32151,72360,Marianna,AR,34.764904,-90.77793,-6,1
32152,72364,Marion,AR,35.2005,-90.20234,-6,1
32153,72365,Marked Tree,AR,35.53442,-90.41892,-6,1
32154,72366,Marvell,AR,34.550983,-90.94433,-6,1
32155,72367,Mellwood,AR,34.189903,-90.97694,-6,1
32156,72368,Moro,AR,34.80565,-91.00582,-6,1
32157,72369,Oneida,AR,34.459854,-90.78022,-6,1
32158,72370,Osceola,AR,35.696384,-90.02631,-6,1
32159,72372,Palestine,AR,34.981163,-90.96503,-6,1
32160,72373,Parkin,AR,35.292007,-90.5875,-6,1
32161,72374,Poplar Grove,AR,34.554558,-90.84231,-6,1
32162,72376,Proctor,AR,35.102776,-90.31884,-6,1
32163,72377,Rivervale,AR,35.679592,-90.34153,-6,1
32164,72379,Snow Lake,AR,34.04468,-91.0194,-6,1
32165,72381,Tomato,AR,35.694942,-89.96682,-6,1
32166,72383,Turner,AR,34.49852,-91.05167,-6,1
32167,72384,Turrell,AR,35.375706,-90.22848,-6,1
32168,72385,Twist,AR,35.29654,-90.77242,-6,1
32169,72386,Tyronza,AR,35.47382,-90.36077,-6,1
32170,72387,Vanndale,AR,35.328335,-90.77134,-6,1
32171,72389,Wabash,AR,34.358047,-90.88366,-6,1
32172,72390,West Helena,AR,34.546272,-90.65869,-6,1
32173,72391,West Ridge,AR,35.694942,-89.96682,-6,1
32174,72392,Wheatley,AR,34.929287,-91.09866,-6,1
32175,72394,Widener,AR,35.05102,-90.63521,-6,1
32176,72395,Wilson,AR,35.585876,-90.04742,-6,1
32177,72396,Wynne,AR,35.22978,-90.83237,-6,1
32178,72397,McCrory,AR,35.29654,-90.77242,-6,1
32179,72401,Jonesboro,AR,35.844795,-90.68443,-6,1
32180,72402,Jonesboro,AR,35.80881,-90.652885,-6,1
32181,72403,Jonesboro,AR,35.83054,-90.70392,-6,1
32182,72404,Jonesboro,AR,35.781708,-90.74506,-6,1
32183,72410,Alicia,AR,35.930405,-91.07664,-6,1
32184,72411,Bay,AR,35.747272,-90.569,-6,1
32185,72412,Beech Grove,AR,36.128323,-90.69114,-6,1
32186,72413,Biggers,AR,36.323353,-90.81054,-6,1
32187,72414,Black Oak,AR,35.82376,-90.37402,-6,1
32188,72415,Black Rock,AR,36.120567,-91.15045,-6,1
32189,72416,Bono,AR,35.927055,-90.79589,-6,1
32190,72417,Brookland,AR,35.92007,-90.57059,-6,1
32191,72419,Caraway,AR,35.755306,-90.32581,-6,1
32192,72421,Cash,AR,35.786095,-90.97073,-6,1
32193,72422,Corning,AR,36.410343,-90.56479,-6,1
32194,72423,Tuckerman,AR,35.723938,-91.20325,-6,1
32195,72424,Datto,AR,36.384556,-90.73187,-6,1
32196,72425,Delaplaine,AR,36.21405,-90.74383,-6,1
32197,72426,Dell,AR,35.855743,-90.04314,-6,1
32198,72427,Egypt,AR,35.867474,-90.94537,-6,1
32199,72428,Etowah,AR,35.74465,-90.22249,-6,1
32200,72429,Fisher,AR,35.49293,-90.95873,-6,1
32201,72430,Greenway,AR,36.334553,-90.19067,-6,1
32202,72431,Grubbs,AR,35.650913,-91.07618,-6,1
32203,72432,Harrisburg,AR,35.55506,-90.71725,-6,1
32204,72433,Hoxie,AR,36.04232,-90.99827,-6,1
32205,72434,Imboden,AR,36.21601,-91.15872,-6,1
32206,72435,Knobel,AR,36.315304,-90.57906,-6,1
32207,72436,Lafe,AR,36.20525,-90.49913,-6,1
32208,72437,Lake City,AR,35.82847,-90.44247,-6,1
32209,72438,Leachville,AR,35.941574,-90.22683,-6,1
32210,72439,Light,AR,36.06805,-90.74888,-6,1
32211,72440,Lynn,AR,35.99565,-91.26055,-6,1
32212,72441,McDougal,AR,36.43773,-90.38816,-6,1
32213,72442,Manila,AR,35.83821,-90.17029,-6,1
32214,72443,Marmaduke,AR,36.179813,-90.39082,-6,1
32215,72444,Maynard,AR,36.42216,-90.88239,-6,1
32216,72445,Minturn,AR,35.972767,-91.02349,-6,1
32217,72447,Monette,AR,35.910393,-90.34016,-6,1
32218,72448,Marmaduke,AR,36.189693,-90.379616,-6,1
32219,72449,O Kean,AR,36.1673,-90.81515,-6,1
32220,72450,Paragould,AR,36.065712,-90.5102,-6,1
32221,72451,Paragould,AR,36.11635,-90.52508,-6,1
32222,72452,Paragould,AR,36.047718,-90.51659,-6,1
32223,72453,Peach Orchard,AR,36.28117,-90.66941,-6,1
32224,72454,Piggott,AR,36.393326,-90.20277,-6,1
32225,72455,Pocahontas,AR,36.304913,-91.0141,-6,1
32226,72456,Pollard,AR,36.438644,-90.30302,-6,1
32227,72457,Portia,AR,36.093,-91.06249,-6,1
32228,72458,Powhatan,AR,36.06574,-91.15181,-6,1
32229,72459,Ravenden,AR,36.20619,-91.27997,-6,1
32230,72460,Ravenden Springs,AR,36.322643,-91.22327,-6,1
32231,72461,Rector,AR,36.260605,-90.28187,-6,1
32232,72462,Reyno,AR,36.362896,-90.75676,-6,1
32233,72464,Saint Francis,AR,36.458347,-90.14377,-6,1
32234,72465,Sedgwick,AR,35.964317,-90.895424,-6,1
32235,72466,Smithville,AR,36.051064,-91.28209,-6,1
32236,72467,State University,AR,35.843124,-90.67579,-6,1
32237,72469,Strawberry,AR,35.96197,-91.33713,-6,1
32238,72470,Success,AR,36.460316,-90.70524,-6,1
32239,72471,Swifton,AR,35.82171,-91.1314,-6,1
32240,72472,Trumann,AR,35.623028,-90.52742,-6,1
32241,72473,Tuckerman,AR,35.7313,-91.20318,-6,1
32242,72474,Walcott,AR,36.041332,-90.6718,-6,1
32243,72475,Waldenburg,AR,35.564735,-90.93254,-6,1
32244,72476,Walnut Ridge,AR,36.068016,-90.94429,-6,1
32245,72477,Maynard,AR,36.417305,-90.89678,-6,1
32246,72478,Warm Springs,AR,36.464977,-91.053,-6,1
32247,72479,Weiner,AR,35.62608,-90.89575,-6,1
32248,72482,Williford,AR,36.279797,-91.37245,-6,1
32249,72501,Batesville,AR,35.78108,-91.63835,-6,1
32250,72503,Batesville,AR,35.734615,-91.5343,-6,1
32251,72512,Horseshoe Bend,AR,36.225643,-91.75019,-6,1
32252,72513,Ash Flat,AR,36.24564,-91.63703,-6,1
32253,72515,Bexar,AR,36.293095,-92.0417,-6,1
32254,72516,Boswell,AR,36.064327,-91.94467,-6,1
32255,72517,Brockwell,AR,36.126022,-91.96619,-6,1
32256,72519,Calico Rock,AR,36.13209,-92.16638,-6,1
32257,72520,Camp,AR,36.388725,-91.7353,-6,1
32258,72521,Cave City,AR,35.95634,-91.53548,-6,1
32259,72522,Charlotte,AR,35.819492,-91.45128,-6,1
32260,72523,Concord,AR,35.648716,-91.84428,-6,1
32261,72524,Cord,AR,35.836563,-91.30334,-6,1
32262,72525,Cherokee Village,AR,36.302467,-91.59744,-6,1
32263,72526,Cushman,AR,35.873116,-91.7544,-6,1
32264,72527,Desha,AR,35.73394,-91.68913,-6,1
32265,72528,Dolph,AR,36.245163,-92.12962,-6,1
32266,72529,Cherokee Village,AR,36.29473,-91.55777,-6,1
32267,72530,Drasco,AR,35.61584,-91.9451,-6,1
32268,72531,Elizabeth,AR,36.317265,-92.17314,-6,1
32269,72532,Evening Shade,AR,36.08892,-91.59919,-6,1
32270,72533,Fifty Six,AR,35.965755,-92.2303,-6,1
32271,72534,Floral,AR,35.588978,-91.74043,-6,1
32272,72536,Franklin,AR,36.155895,-91.75644,-6,1
32273,72537,Gamaliel,AR,36.428402,-92.23701,-6,1
32274,72538,Gepp,AR,36.427704,-92.11109,-6,1
32275,72539,Glencoe,AR,36.32731,-91.72234,-6,1
32276,72540,Guion,AR,35.929688,-91.92632,-6,1
32277,72542,Hardy,AR,36.303555,-91.48573,-6,1
32278,72543,Heber Springs,AR,35.489517,-92.02327,-6,1
32279,72544,Henderson,AR,36.388752,-92.20206,-6,1
32280,72545,Heber Springs,AR,35.535236,-92.02129,-6,1
32281,72546,Ida,AR,35.581608,-91.930534,-6,1
32282,72550,Locust Grove,AR,35.710613,-91.7639,-6,1
32283,72553,Magness,AR,35.69817,-91.48003,-6,1
32284,72554,Mammoth Spring,AR,36.445206,-91.5553,-6,1
32285,72555,Marcella,AR,35.758312,-91.86797,-6,1
32286,72556,Melbourne,AR,36.03596,-91.92696,-6,1
32287,72557,Moko,AR,36.374702,-91.80461,-6,1
32288,72559,Salem,AR,34.640274,-92.5583,-6,1
32289,72560,Mountain View,AR,35.863113,-92.11108,-6,1
32290,72561,Mount Pleasant,AR,35.959568,-91.76948,-6,1
32291,72562,Newark,AR,35.72563,-91.42605,-6,1
32292,72564,Oil Trough,AR,35.623264,-91.44076,-6,1
32293,72565,Oxford,AR,36.204582,-91.92355,-6,1
32294,72566,Pineville,AR,36.18688,-92.08691,-6,1
32295,72567,Pleasant Grove,AR,35.81926,-91.88291,-6,1
32296,72568,Pleasant Plains,AR,35.561832,-91.62566,-6,1
32297,72569,Poughkeepsie,AR,36.085114,-91.46586,-6,1
32298,72571,Rosie,AR,35.643963,-91.55966,-6,1
32299,72572,Saffell,AR,35.892647,-91.25768,-6,1
32300,72573,Sage,AR,36.058197,-91.80836,-6,1
32301,72575,Salado,AR,35.691868,-91.598915,-6,1
32302,72576,Salem,AR,36.359512,-91.83303,-6,1
32303,72577,Sidney,AR,36.03323,-91.70461,-6,1
32304,72578,Sturkie,AR,36.479923,-91.8863,-6,1
32305,72579,Sulphur Rock,AR,35.785606,-91.47502,-6,1
32306,72581,Tumbling Shoals,AR,35.555145,-91.99286,-6,1
32307,72583,Viola,AR,36.400177,-91.98711,-6,1
32308,72584,Violet Hill,AR,36.136467,-91.82757,-6,1
32309,72585,Wideman,AR,36.17039,-92.02036,-6,1
32310,72587,Wiseman,AR,36.22648,-91.82045,-6,1
32311,72601,Harrison,AR,36.236984,-93.09345,-6,1
32312,72602,Harrison,AR,36.355213,-93.12255,-6,1
32313,72610,Alco,AR,35.883785,-92.41591,-6,1
32314,72611,Alpena,AR,36.27247,-93.31302,-6,1
32315,72613,Beaver,AR,36.43111,-93.699394,-6,1
32316,72615,Bergman,AR,36.30835,-93.0321,-6,1
32317,72616,Berryville,AR,36.350822,-93.56324,-6,1
32318,72617,Big Flat,AR,36.004444,-92.37364,-6,1
32319,72619,Bull Shoals,AR,36.380814,-92.5856,-6,1
32320,72623,Clarkridge,AR,36.48419,-92.29736,-6,1
32321,72624,Compton,AR,36.0717,-93.35157,-6,1
32322,72626,Cotter,AR,36.27695,-92.53279,-6,1
32323,72628,Deer,AR,35.839127,-93.27737,-6,1
32324,72629,Dennard,AR,35.755795,-92.54556,-6,1
32325,72630,Diamond City,AR,36.461304,-92.91702,-6,1
32326,72631,Eureka Springs,AR,36.44332,-93.77474,-6,1
32327,72632,Eureka Springs,AR,36.39212,-93.7476,-6,1
32328,72633,Everton,AR,36.150276,-92.89576,-6,1
32329,72634,Flippin,AR,36.263145,-92.57635,-6,1
32330,72635,Gassville,AR,36.297344,-92.48429,-6,1
32331,72636,Gilbert,AR,35.916744,-92.68141,-6,1
32332,72638,Green Forest,AR,36.327015,-93.40111,-6,1
32333,72639,Harriet,AR,36.02157,-92.48605,-6,1
32334,72640,Hasty,AR,36.000805,-93.01818,-6,1
32335,72641,Jasper,AR,35.979618,-93.23783,-6,1
32336,72642,Lakeview,AR,36.378548,-92.53817,-6,1
32337,72644,Lead Hill,AR,36.424286,-92.925,-6,1
32338,72645,Leslie,AR,35.800026,-92.57586,-6,1
32339,72648,Marble Falls,AR,36.083656,-93.12978,-6,1
32340,72650,Marshall,AR,35.89688,-92.66479,-6,1
32341,72651,Midway,AR,36.38959,-92.48025,-6,1
32342,72653,Mountain Home,AR,36.329025,-92.35781,-6,1
32343,72654,Mountain Home,AR,36.23638,-92.372635,-6,1
32344,72655,Mount Judea,AR,35.927364,-93.0179,-6,1
32345,72657,Timbo,AR,35.91896,-92.127205,-6,1
32346,72658,Norfork,AR,36.19328,-92.29362,-6,1
32347,72659,Norfork,AR,36.23638,-92.372635,-6,1
32348,72660,Oak Grove,AR,36.49213,-93.3744,-6,1
32349,72661,Oakland,AR,36.4597,-92.60271,-6,1
32350,72662,Omaha,AR,36.427673,-93.19473,-6,1
32351,72663,Onia,AR,35.927803,-92.32249,-6,1
32352,72666,Parthenon,AR,35.955196,-93.25985,-6,1
32353,72668,Peel,AR,36.42751,-92.76948,-6,1
32354,72669,Pindall,AR,36.08746,-92.88803,-6,1
32355,72670,Ponca,AR,35.92487,-93.2323,-6,1
32356,72672,Pyatt,AR,36.26447,-92.84044,-6,1
32357,72675,Saint Joe,AR,36.021564,-92.77395,-6,1
32358,72677,Summit,AR,36.255295,-92.68844,-6,1
32359,72679,Tilly,AR,35.721897,-92.82678,-6,1
32360,72680,Timbo,AR,35.880463,-92.29117,-6,1
32361,72682,Valley Springs,AR,36.136627,-92.75237,-6,1
32362,72683,Vendor,AR,35.906857,-93.13425,-6,1
32363,72685,Western Grove,AR,36.062263,-92.96277,-6,1
32364,72686,Witts Springs,AR,35.747154,-92.90985,-6,1
32365,72687,Yellville,AR,36.242943,-92.69011,-6,1
32366,72701,Fayetteville,AR,36.040466,-94.13376,-6,1
32367,72702,Fayetteville,AR,35.99403,-94.21998,-6,1
32368,72703,Fayetteville,AR,36.10708,-94.11592,-6,1
32369,72704,Fayetteville,AR,36.096996,-94.2486,-6,1
32370,72711,Avoca,AR,36.40137,-94.07106,-6,1
32371,72712,Bentonville,AR,36.362526,-94.23308,-6,1
32372,72714,Bella Vista,AR,36.458042,-94.23551,-6,1
32373,72715,Bella Vista,AR,36.47257,-94.31606,-6,1
32374,72716,Bentonville,AR,36.299507,-93.9568,-6,1
32375,72717,Canehill,AR,35.852947,-94.4219,-6,1
32376,72718,Cave Springs,AR,36.267483,-94.22806,-6,1
32377,72719,Centerton,AR,36.36157,-94.29398,-6,1
32378,72721,Combs,AR,35.82966,-93.8354,-6,1
32379,72722,Decatur,AR,36.3389,-94.46394,-6,1
32380,72727,Elkins,AR,35.970493,-93.94296,-6,1
32381,72728,Elm Springs,AR,36.210014,-94.25457,-6,1
32382,72729,Evansville,AR,35.79724,-94.47662,-6,1
32383,72730,Farmington,AR,36.03667,-94.25261,-6,1
32384,72732,Garfield,AR,36.43431,-93.96045,-6,1
32385,72733,Gateway,AR,36.486423,-93.92775,-6,1
32386,72734,Gentry,AR,36.269478,-94.46137,-6,1
32387,72735,Goshen,AR,36.08755,-93.966644,-6,1
32388,72736,Gravette,AR,36.41223,-94.45226,-6,1
32389,72737,Greenland,AR,35.928185,-94.1529,-6,1
32390,72738,Hindsville,AR,36.155773,-93.88706,-6,1
32391,72739,Hiwasse,AR,36.437634,-94.33047,-6,1
32392,72740,Huntsville,AR,36.1161,-93.68605,-6,1
32393,72741,Johnson,AR,35.99403,-94.21998,-6,1
32394,72742,Kingston,AR,35.992386,-93.47918,-6,1
32395,72744,Lincoln,AR,35.954697,-94.42735,-6,1
32396,72745,Lowell,AR,36.247574,-94.11371,-6,1
32397,72747,Maysville,AR,36.381786,-94.58854,-6,1
32398,72749,Morrow,AR,35.8644,-94.43534,-6,1
32399,72751,Pea Ridge,AR,36.460575,-94.13334,-6,1
32400,72752,Pettigrew,AR,35.82491,-93.56071,-6,1
32401,72753,Prairie Grove,AR,35.951427,-94.32246,-6,1
32402,72756,Rogers,AR,36.342236,-94.07141,-6,1
32403,72757,Rogers,AR,36.371983,-94.11565,-6,1
32404,72758,Rogers,AR,36.306618,-94.14622,-6,1
32405,72760,Saint Paul,AR,35.82635,-93.73715,-6,1
32406,72761,Siloam Springs,AR,36.179905,-94.50208,-6,1
32407,72762,Springdale,AR,36.186058,-94.1937,-6,1
32408,72764,Springdale,AR,36.182407,-94.1082,-6,1
32409,72765,Springdale,AR,36.172543,-94.15351,-6,1
32410,72766,Springdale,AR,35.99403,-94.21998,-6,1
32411,72768,Sulphur Springs,AR,36.484547,-94.46911,-6,1
32412,72769,Summers,AR,36.027493,-94.50146,-6,1
32413,72770,Tontitown,AR,36.14998,-94.24288,-6,1
32414,72773,Wesley,AR,36.019882,-93.8651,-6,1
32415,72774,West Fork,AR,35.89631,-94.19661,-6,1
32416,72776,Witter,AR,35.934677,-93.64583,-6,1
32417,72801,Russellville,AR,35.278427,-93.13682,-6,1
32418,72802,Russellville,AR,35.30885,-93.10909,-6,1
32419,72811,Russellville,AR,35.31468,-93.11331,-6,1
32420,72812,Russellville,AR,35.423103,-93.05439,-6,1
32421,72820,Alix,AR,35.415615,-93.73383,-6,1
32422,72821,Altus,AR,35.44477,-93.747,-6,1
32423,72822,Russellville,AR,35.329456,-93.112366,-6,1
32424,72823,Atkins,AR,35.261845,-92.90795,-6,1
32425,72824,Belleville,AR,35.10831,-93.42594,-6,1
32426,72826,Blue Mountain,AR,35.161858,-93.65615,-6,1
32427,72827,Bluffton,AR,34.83209,-93.71111,-6,1
32428,72828,Briggsville,AR,34.929707,-93.53009,-6,1
32429,72829,Centerville,AR,35.11013,-93.17279,-6,1
32430,72830,Clarksville,AR,35.490105,-93.4851,-6,1
32431,72832,Coal Hill,AR,35.43562,-93.67368,-6,1
32432,72833,Danville,AR,35.04402,-93.4195,-6,1
32433,72834,Dardanelle,AR,35.199223,-93.17973,-6,1
32434,72835,Delaware,AR,35.299774,-93.35469,-6,1
32435,72837,Dover,AR,35.46078,-93.10863,-6,1
32436,72838,Gravelly,AR,34.88007,-93.70593,-6,1
32437,72839,Hagarville,AR,35.651524,-93.29708,-6,1
32438,72840,Hartman,AR,35.43752,-93.61675,-6,1
32439,72841,Harvey,AR,34.866016,-93.77678,-6,1
32440,72842,Havana,AR,35.111397,-93.58735,-6,1
32441,72843,Hector,AR,35.517384,-92.95354,-6,1
32442,72845,Knoxville,AR,35.37674,-93.35706,-6,1
32443,72846,Lamar,AR,35.47064,-93.36042,-6,1
32444,72847,London,AR,35.380527,-93.28528,-6,1
32445,72851,New Blaine,AR,35.289177,-93.44323,-6,1
32446,72852,Oark,AR,35.68969,-93.55764,-6,1
32447,72853,Ola,AR,35.01492,-93.25496,-6,1
32448,72854,Ozone,AR,35.686768,-93.42258,-6,1
32449,72855,Paris,AR,35.29328,-93.72139,-6,1
32450,72856,Pelsor,AR,35.794197,-93.04185,-6,1
32451,72857,Plainview,AR,34.865448,-93.33057,-6,1
32452,72858,Pottsville,AR,35.228264,-93.03947,-6,1
32453,72860,Rover,AR,34.949944,-93.40287,-6,1
32454,72863,Scranton,AR,35.358494,-93.52793,-6,1
32455,72865,Subiaco,AR,35.306084,-93.57336,-6,1
32456,72901,Fort Smith,AR,35.37379,-94.41371,-6,1
32457,72902,Fort Smith,AR,35.38619,-94.40911,-6,1
32458,72903,Fort Smith,AR,35.35704,-94.36914,-6,1
32459,72904,Fort Smith,AR,35.406185,-94.39103,-6,1
32460,72905,Fort Smith,AR,35.191048,-94.23816,-6,1
32461,72906,Fort Smith,AR,35.191048,-94.23816,-6,1
32462,72908,Fort Smith,AR,35.301624,-94.41283,-6,1
32463,72913,Fort Smith,AR,35.191048,-94.23816,-6,1
32464,72914,Fort Smith,AR,35.191048,-94.23816,-6,1
32465,72916,Fort Smith,AR,35.265118,-94.37789,-6,1
32466,72917,Fort Smith,AR,35.191048,-94.23816,-6,1
32467,72918,Fort Smith,AR,35.191048,-94.23816,-6,1
32468,72919,Fort Smith,AR,35.191048,-94.23816,-6,1
32469,72921,Alma,AR,35.48891,-94.20897,-6,1
32470,72923,Barling,AR,35.33291,-94.30853,-6,1
32471,72924,Bates,AR,34.882557,-94.07973,-6,1
32472,72926,Boles,AR,34.734203,-94.05784,-6,1
32473,72927,Booneville,AR,35.105965,-93.97531,-6,1
32474,72928,Branch,AR,35.297935,-93.94723,-6,1
32475,72930,Cecil,AR,35.426502,-94.04509,-6,1
32476,72932,Cedarville,AR,35.60441,-94.37313,-6,1
32477,72933,Charleston,AR,35.312233,-94.0371,-6,1
32478,72934,Chester,AR,35.668552,-94.27583,-6,1
32479,72935,Dyer,AR,35.478786,-94.11998,-6,1
32480,72936,Greenwood,AR,35.20006,-94.24376,-6,1
32481,72937,Hackett,AR,35.15875,-94.39462,-6,1
32482,72938,Hartford,AR,35.026993,-94.36684,-6,1
32483,72940,Huntington,AR,35.105476,-94.26995,-6,1
32484,72941,Lavaca,AR,35.348087,-94.17279,-6,1
32485,72943,Magazine,AR,35.184948,-93.80443,-6,1
32486,72944,Mansfield,AR,35.057117,-94.234,-6,1
32487,72945,Midland,AR,35.09049,-94.35097,-6,1
32488,72946,Mountainburg,AR,35.6495,-94.15357,-6,1
32489,72947,Mulberry,AR,35.528854,-94.05225,-6,1
32490,72948,Natural Dam,AR,35.72446,-94.41065,-6,1
32491,72949,Ozark,AR,35.54947,-93.81819,-6,1
32492,72950,Parks,AR,34.779465,-93.90077,-6,1
32493,72951,Ratcliff,AR,35.312317,-93.8805,-6,1
32494,72952,Rudy,AR,35.562294,-94.31088,-6,1
32495,72955,Uniontown,AR,35.594578,-94.44989,-6,1
32496,72956,Van Buren,AR,35.456535,-94.34581,-6,1
32497,72957,Van Buren,AR,35.49441,-94.31865,-6,1
32498,72958,Waldron,AR,34.907333,-94.13624,-6,1
32499,72959,Winslow,AR,35.79779,-94.11367,-6,1
32500,73001,Albert,OK,35.203205,-98.35742,-6,1
32501,73002,Alex,OK,34.936222,-97.74453,-6,1
32502,73003,Edmond,OK,35.6814,-97.5331,-6,1
32503,73004,Amber,OK,35.152893,-97.85582,-6,1
32504,73005,Anadarko,OK,35.05067,-98.23984,-6,1
32505,73006,Apache,OK,34.894962,-98.38697,-6,1
32506,73007,Arcadia,OK,35.685368,-97.32739,-6,1
32507,73008,Bethany,OK,35.506454,-97.63934,-6,1
32508,73009,Binger,OK,35.292477,-98.35804,-6,1
32509,73010,Blanchard,OK,35.118393,-97.66381,-6,1
32510,73011,Bradley,OK,34.868515,-97.71386,-6,1
32511,73012,Bray,OK,34.48532,-97.85223,-6,1
32512,73013,Edmond,OK,35.623806,-97.47909,-6,1
